# panoview 
# Released on June 2001. This csv only logs download after 10 Apr 2004
#remote hostname,remote ip:port,date,time
natcrawlbloc02.net.s1.fti.net,193.252.149.15:60705,10/7/2008,3:23:57
llf520013.crawl.yahoo.net,74.6.8.117:38181,13/7/2008,11:49:39
,202.96.51.154:26074,15/7/2008,23:35:46
,202.96.51.151:27718,15/7/2008,23:36:20
natcrawlbloc02.net.s1.fti.net,193.252.149.15:42153,16/7/2008,5:18:48
msnbot-65-55-209-51.search.msn.com,65.55.209.51:26005,18/7/2008,19:05:38
llf520013.crawl.yahoo.net,74.6.8.117:45900,20/7/2008,15:00:58
llf320010.crawl.yahoo.net,67.195.37.126:59226,20/7/2008,19:40:27
,202.106.180.62:5318,23/7/2008,12:37:04
natcrawlbloc02.net.s1.fti.net,193.252.149.15:38646,23/7/2008,14:25:12
llf320010.crawl.yahoo.net,67.195.37.126:54845,23/7/2008,14:51:35
crawl-66-249-66-170.googlebot.com,66.249.66.170:61296,24/7/2008,19:22:27
,122.147.76.94:57739,24/7/2008,21:32:55
crawl-66-249-66-170.googlebot.com,66.249.66.170:60737,26/7/2008,12:24:00
llf520013.crawl.yahoo.net,74.6.8.117:37564,28/7/2008,16:37:58
,122.147.76.66:53523,29/7/2008,12:39:04
llf520060.crawl.yahoo.net,74.6.22.156:45348,29/7/2008,19:09:51
llf520060.crawl.yahoo.net,74.6.22.156:40689,1/8/2008,8:01:36
llf320010.crawl.yahoo.net,67.195.37.126:39754,2/8/2008,5:02:03
fortress.cs.cuhk.hk,137.189.91.192:59471,3/8/2008,4:03:22
llf520060.crawl.yahoo.net,74.6.22.156:53470,4/8/2008,15:04:07
natcrawlbloc02.net.s1.fti.net,193.252.149.15:57219,8/8/2008,11:08:32
llf320010.crawl.yahoo.net,67.195.37.126:60513,8/8/2008,16:08:37
llf520060.crawl.yahoo.net,74.6.22.156:52190,8/8/2008,17:08:27
msnbot-65-55-209-54.search.msn.com,65.55.209.54:35708,9/8/2008,8:09:44
llf520060.crawl.yahoo.net,74.6.22.156:57516,12/8/2008,6:52:32
msnbot-65-55-104-208.search.msn.com,65.55.104.208:61666,15/8/2008,21:10:59
llf320010.crawl.yahoo.net,67.195.37.126:38760,16/8/2008,5:07:38
natcrawlbloc02.net.s1.fti.net,193.252.149.15:43708,16/8/2008,10:44:29
llf520059.crawl.yahoo.net,74.6.22.173:58536,17/8/2008,7:18:45
crawl2.dotnetdotcom.org,208.115.111.243:39722,20/8/2008,20:17:05
llf520059.crawl.yahoo.net,74.6.22.173:59575,21/8/2008,13:06:08
,65.55.212.98:45984,23/8/2008,1:30:38
llf320027.crawl.yahoo.net,67.195.37.113:47426,23/8/2008,13:17:19
natcrawlbloc02.net.s1.fti.net,193.252.149.15:47488,23/8/2008,19:31:28
llf520094.crawl.yahoo.net,74.6.22.87:50968,25/8/2008,9:40:58
ip56537dca.direct-adsl.nl,86.83.125.202:1405,27/8/2008,16:43:37
crawl-66-249-73-47.googlebot.com,66.249.73.47:41684,28/8/2008,4:53:52
,65.55.232.15:60400,29/8/2008,21:04:47
msnbot-65-55-104-14.search.msn.com,65.55.104.14:53675,30/8/2008,12:06:21
natcrawlbloc02.net.s1.fti.net,193.252.149.15:33843,30/8/2008,13:28:35
llf520030.crawl.yahoo.net,74.6.8.95:43517,1/9/2008,20:01:03
fortress.cs.cuhk.hk,137.189.91.192:37045,3/9/2008,5:03:18
ppp-pool-23-4-163.iol.it,151.23.4.163:4548,3/9/2008,18:03:03
msnbot-65-55-209-57.search.msn.com,65.55.209.57:30888,4/9/2008,4:04:06
natcrawlbloc02.net.s1.fti.net,193.252.149.15:57202,5/9/2008,12:05:12
llf520143.crawl.yahoo.net,74.6.18.221:45530,8/9/2008,20:08:38
forge.he.net,64.62.142.170:55036,12/9/2008,11:10:56
llf520143.crawl.yahoo.net,74.6.18.221:49577,14/9/2008,20:19:40
natcrawlbloc02.net.s1.fti.net,193.252.149.15:45722,17/9/2008,10:20:50
llf520143.crawl.yahoo.net,74.6.18.221:34259,19/9/2008,6:49:54
h68-203-73-108.seed.net.tw,203.73.108.68:57152,19/9/2008,18:45:53
llf520194.crawl.yahoo.net,74.6.17.168:60910,23/9/2008,5:39:44
natcrawlbloc02.net.s1.fti.net,193.252.149.15:52208,25/9/2008,8:51:23
ythsiao.EE.NCTU.edu.tw,140.113.202.135:1897,26/9/2008,15:21:56
crawl-66-249-73-47.googlebot.com,66.249.73.47:51807,29/9/2008,16:50:15
llf520164.crawl.yahoo.net,74.6.17.186:54755,30/9/2008,23:18:55
llf320021.crawl.yahoo.net,67.195.37.107:37655,1/10/2008,12:01:48
user-160v3ek.cable.mindspring.com,76.15.141.212:62016,1/10/2008,14:01:41
llf520094.crawl.yahoo.net,74.6.22.87:44890,3/10/2008,10:03:07
llf320021.crawl.yahoo.net,67.195.37.107:46741,3/10/2008,21:03:29
msnbot-65-55-209-60.search.msn.com,65.55.209.60:9948,4/10/2008,10:04:21
llf520058.crawl.yahoo.net,74.6.22.172:49531,5/10/2008,15:05:46
natcrawlbloc02.net.s1.fti.net,193.252.149.15:46943,5/10/2008,19:05:54
cvlab17.cs.nthu.edu.tw,140.114.71.132:4845,6/10/2008,22:06:19
llf320021.crawl.yahoo.net,67.195.37.107:46157,8/10/2008,12:08:09
llf520198.crawl.yahoo.net,74.6.17.172:56451,8/10/2008,15:08:35
msnbot-65-55-104-158.search.msn.com,65.55.104.158:35836,8/10/2008,17:08:53
natcrawlbloc02.net.s1.fti.net,193.252.149.15:54269,9/10/2008,23:09:52
llf320021.crawl.yahoo.net,67.195.37.107:51052,10/10/2008,21:15:49
llf320021.crawl.yahoo.net,67.195.37.107:59024,10/10/2008,22:50:09
,65.55.212.97:10665,11/10/2008,4:37:11
llf520132.crawl.yahoo.net,74.6.18.242:53071,12/10/2008,16:29:23
natcrawlbloc02.net.s1.fti.net,193.252.149.15:39002,13/10/2008,11:14:35
llf320021.crawl.yahoo.net,67.195.37.107:53128,15/10/2008,12:37:31
,38.99.44.105:50248,16/10/2008,0:05:50
llf520191.crawl.yahoo.net,74.6.17.165:53965,17/10/2008,4:28:31
,161.246.1.36:39931,17/10/2008,14:14:42
llf320021.crawl.yahoo.net,67.195.37.107:60382,17/10/2008,22:58:09
195-238-42-102.direcpceu.com,195.238.42.102:62907,19/10/2008,19:53:15
crawl2.dotnetdotcom.org,208.115.111.243:55479,19/10/2008,20:53:58
natcrawlbloc02.net.s1.fti.net,193.252.149.15:36328,21/10/2008,2:29:54
llf520091.crawl.yahoo.net,74.6.22.90:38479,22/10/2008,4:31:02
llf320021.crawl.yahoo.net,67.195.37.107:60649,22/10/2008,12:39:43
msnbot-65-55-209-51.search.msn.com,65.55.209.51:59776,24/10/2008,13:45:21
natcrawlbloc02.net.s1.fti.net,193.252.149.15:42320,25/10/2008,22:56:55
llf320021.crawl.yahoo.net,67.195.37.107:53964,26/10/2008,8:22:58
crawl-66-249-73-47.googlebot.com,66.249.73.47:54672,26/10/2008,17:51:09
llf520072.crawl.yahoo.net,74.6.22.162:51132,27/10/2008,19:55:53
natcrawlbloc02.net.s1.fti.net,193.252.149.15:48317,29/10/2008,2:25:14
llf320021.crawl.yahoo.net,67.195.37.107:58048,29/10/2008,12:42:40
llf531061.crawl.yahoo.net,72.30.142.220:51755,2/11/2008,12:02:35
llf320021.crawl.yahoo.net,67.195.37.107:45413,2/11/2008,12:02:50
,65.55.232.15:56549,2/11/2008,17:02:39
fortress.cs.cuhk.hk,137.189.91.192:58894,3/11/2008,1:03:14
crawl-66-249-73-47.googlebot.com,66.249.73.47:60869,4/11/2008,15:04:41
llf320021.crawl.yahoo.net,67.195.37.107:46406,5/11/2008,12:05:35
natcrawlbloc02.net.s1.fti.net,193.252.149.15:59751,6/11/2008,9:06:55
,195.128.18.18:32183,6/11/2008,10:06:03
,195.128.18.18:32183,6/11/2008,10:06:04
llf320021.crawl.yahoo.net,67.195.37.107:44269,9/11/2008,12:09:34
crawl-66-249-73-47.googlebot.com,66.249.73.47:50102,10/11/2008,6:32:48
llf520120.crawl.yahoo.net,74.6.18.254:53199,10/11/2008,10:25:14
natcrawlbloc02.net.s1.fti.net,193.252.149.15:42904,10/11/2008,21:12:27
llf320021.crawl.yahoo.net,67.195.37.107:42383,12/11/2008,13:18:48
207-38-217-102.c3-0.43d-ubr2.qens-43d.ny.cable.rcn.com,207.38.217.102:1296,14/11/2008,0:27:44
natcrawlbloc02.net.s1.fti.net,193.252.149.15:45024,14/11/2008,15:14:37
llf320021.crawl.yahoo.net,67.195.37.107:41463,16/11/2008,16:18:13
llf320021.crawl.yahoo.net,67.195.37.107:44983,16/11/2008,17:20:23
gimlet.toppan.co.jp,132.179.39.32:9679,17/11/2008,10:28:56
pet-ot-2.inet.dkfz-heidelberg.de,193.174.63.86:1683,17/11/2008,16:53:23
llf531288.crawl.yahoo.net,72.30.79.34:38043,17/11/2008,21:11:19
,72.14.193.68:38641,18/11/2008,19:34:04
llf320021.crawl.yahoo.net,67.195.37.107:42644,19/11/2008,13:32:48
natcrawlbloc02.net.s1.fti.net,193.252.149.15:41147,19/11/2008,20:02:08
,195.128.18.18:36564,22/11/2008,16:05:49
,195.128.18.18:36564,22/11/2008,16:05:50
msnbot-65-55-209-51.search.msn.com,65.55.209.51:50398,22/11/2008,19:42:17
crawl-66-249-70-240.googlebot.com,66.249.70.240:54527,23/11/2008,15:17:07
llf320021.crawl.yahoo.net,67.195.37.107:35868,23/11/2008,17:28:33
natcrawlbloc02.net.s1.fti.net,193.252.149.15:42418,23/11/2008,20:33:00
llf531103.crawl.yahoo.net,72.30.142.178:52043,25/11/2008,15:00:12
natcrawlbloc02.net.s1.fti.net,193.252.149.15:37620,27/11/2008,22:28:53
llf320027.crawl.yahoo.net,67.195.37.113:38864,29/11/2008,15:29:03
natcrawlbloc02.net.s1.fti.net,193.252.149.15:41426,3/12/2008,9:03:00
msnbot-65-55-209-51.search.msn.com,65.55.209.51:16556,4/12/2008,7:04:27
,65.55.212.97:59074,4/12/2008,13:04:44
llf531349.crawl.yahoo.net,72.30.78.216:60153,4/12/2008,17:04:39
crawl-66-249-71-4.googlebot.com,66.249.71.4:48020,5/12/2008,10:05:01
llf531399.crawl.yahoo.net,72.30.65.38:57903,6/12/2008,0:06:28
llf520163.crawl.yahoo.net,74.6.17.187:51164,8/12/2008,18:08:04
crawl-66-249-71-5.googlebot.com,66.249.71.5:45925,11/12/2008,6:39:16
natcrawlbloc02.net.s1.fti.net,193.252.149.15:46248,11/12/2008,9:13:56
59.163.41.2.static.vsnl.net.in,59.163.41.2:58432,12/12/2008,12:57:19
llf320021.crawl.yahoo.net,67.195.37.107:41412,14/12/2008,0:01:11
natcrawlbloc02.net.s1.fti.net,193.252.149.15:45370,15/12/2008,20:49:19
llf520066.crawl.yahoo.net,74.6.22.182:57314,16/12/2008,1:50:23
crawl2.dotnetdotcom.org,208.115.111.243:53273,16/12/2008,16:29:28
llf320014.crawl.yahoo.net,67.195.37.119:35948,19/12/2008,1:40:44
v27.nat.svl.searchme.com,208.111.154.27:25434,20/12/2008,8:15:18
natcrawlbloc02.net.s1.fti.net,193.252.149.15:39800,20/12/2008,14:18:23
llf520147.crawl.yahoo.net,74.6.18.225:56124,22/12/2008,0:14:14
natcrawlbloc02.net.s1.fti.net,193.252.149.15:44969,25/12/2008,4:00:28
llf531008.crawl.yahoo.net,72.30.161.242:49250,25/12/2008,4:17:19
,210.125.17.147:3860,26/12/2008,11:38:42
,210.125.17.147:3860,26/12/2008,11:38:46
llf320014.crawl.yahoo.net,67.195.37.119:37199,28/12/2008,4:19:15
natcrawlbloc02.net.s1.fti.net,193.252.149.15:58407,28/12/2008,15:39:27
llf531068.crawl.yahoo.net,72.30.142.238:55733,29/12/2008,13:26:53
,65.55.217.43:27800,30/12/2008,4:05:34
natcrawlbloc02.net.s1.fti.net,193.252.149.15:44868,2/1/2009,3:02:48
llf531020.crawl.yahoo.net,72.30.161.226:38702,3/1/2009,2:03:38
,222.182.39.142:29599,3/1/2009,13:03:14
ip56533d15.direct-adsl.nl,86.83.61.21:1540,4/1/2009,23:04:53
ip56533d15.direct-adsl.nl,86.83.61.21:1540,4/1/2009,23:04:57
natcrawlbloc02.net.s1.fti.net,193.252.149.15:58167,6/1/2009,2:06:47
llf320014.crawl.yahoo.net,67.195.37.119:44192,8/1/2009,9:08:50
llf531369.crawl.yahoo.net,72.30.65.51:45524,9/1/2009,13:09:35
llf320062.crawl.yahoo.net,67.195.37.164:52050,9/1/2009,18:09:25
natcrawlbloc02.net.s1.fti.net,193.252.149.15:35212,10/1/2009,2:02:24
,124.43.69.251:55166,10/1/2009,15:27:36
crawl-66-249-71-4.googlebot.com,66.249.71.4:55380,13/1/2009,13:23:38
llf320012.crawl.yahoo.net,67.195.37.120:57309,13/1/2009,21:39:52
llf531355.crawl.yahoo.net,72.30.78.253:44199,14/1/2009,11:20:36
natcrawlbloc02.net.s1.fti.net,193.252.149.15:33954,14/1/2009,20:30:05
msnbot-65-55-104-158.search.msn.com,65.55.104.158:55242,16/1/2009,9:02:04
llf531370.crawl.yahoo.net,72.30.65.58:44696,19/1/2009,0:49:12
,208.111.154.249:57092,19/1/2009,8:16:36
,208.111.154.249:57092,19/1/2009,8:16:36
llf320020.crawl.yahoo.net,67.195.37.93:58977,20/1/2009,2:06:16
iwi195.iwinet.rug.nl,129.125.51.195:53576,20/1/2009,22:44:53
natcrawlbloc02.net.s1.fti.net,193.252.149.15:50514,22/1/2009,21:43:41
llf531370.crawl.yahoo.net,72.30.65.58:52112,23/1/2009,5:09:19
crawl2.dotnetdotcom.org,208.115.111.243:48621,24/1/2009,1:51:39
natcrawlbloc02.net.s1.fti.net,193.252.149.15:54024,26/1/2009,3:54:05
llf531370.crawl.yahoo.net,72.30.65.58:45837,26/1/2009,17:17:37
llf320070.crawl.yahoo.net,67.195.37.178:52341,30/1/2009,11:47:27
,125.166.217.114:2471,30/1/2009,14:27:56
natcrawlbloc02.net.s1.fti.net,193.252.149.15:42721,30/1/2009,15:00:37
llf320027.crawl.yahoo.net,67.195.37.113:59732,30/1/2009,18:43:57
llf531370.crawl.yahoo.net,72.30.65.58:32942,30/1/2009,18:52:45
llf531370.crawl.yahoo.net,72.30.65.58:44215,31/1/2009,17:11:26
ip4da535c1.direct-adsl.nl,77.165.53.193:43225,2/2/2009,20:02:58
msnbot-65-55-209-51.search.msn.com,65.55.209.51:10751,2/2/2009,23:02:16
fortress.cs.cuhk.hk,137.189.91.192:50820,3/2/2009,2:03:33
natcrawlbloc02.net.s1.fti.net,193.252.149.15:52674,3/2/2009,2:03:01
,88.103.120.13:18260,4/2/2009,5:04:29
natcrawlbloc02.net.s1.fti.net,193.252.149.15:33049,6/2/2009,18:06:35
llf531370.crawl.yahoo.net,72.30.65.58:43179,7/2/2009,22:07:55
forge.he.net,64.62.142.170:36141,8/2/2009,13:08:14
ip5457e26e.direct-adsl.nl,84.87.226.110:1308,10/2/2009,15:50:11
llf320054.crawl.yahoo.net,67.195.37.156:34768,11/2/2009,23:26:36
c-2f52e755.05-89-6c6b7012.cust.bredbandsbolaget.se,85.231.82.47:63625,13/2/2009,7:01:21
c-2f52e755.05-89-6c6b7012.cust.bredbandsbolaget.se,85.231.82.47:63623,13/2/2009,7:01:28
llf531280.crawl.yahoo.net,72.30.79.61:57186,13/2/2009,16:24:50
llf320021.crawl.yahoo.net,67.195.37.107:47354,14/2/2009,21:10:23
natcrawlbloc02.net.s1.fti.net,193.252.149.15:48361,15/2/2009,8:54:15
,210.177.205.59:26046,19/2/2009,14:30:14
natcrawlbloc02.net.s1.fti.net,193.252.149.15:41254,19/2/2009,16:30:17
,65.55.232.15:15332,20/2/2009,5:50:01
llf531381.crawl.yahoo.net,72.30.65.31:59201,20/2/2009,21:23:34
crawl-66-249-70-240.googlebot.com,66.249.70.240:57776,21/2/2009,7:13:23
llf320031.crawl.yahoo.net,67.195.37.109:60080,22/2/2009,9:55:31
natcrawlbloc02.net.s1.fti.net,193.252.149.15:49407,22/2/2009,18:01:12
,94.72.134.193:52258,23/2/2009,22:40:17
,64.88.164.198:34852,24/2/2009,15:27:52
ec2-67-202-54-191.compute-1.amazonaws.com,67.202.54.191:41925,28/2/2009,10:12:40
llf320011.crawl.yahoo.net,67.195.37.122:56228,28/2/2009,21:15:24
natcrawlbloc02.net.s1.fti.net,193.252.149.15:44098,28/2/2009,23:30:25
llf520198.crawl.yahoo.net,74.6.17.172:35277,2/3/2009,0:02:01
llf320011.crawl.yahoo.net,67.195.37.122:57248,2/3/2009,2:02:12
llf520198.crawl.yahoo.net,74.6.17.172:41075,2/3/2009,17:02:36
llf320011.crawl.yahoo.net,67.195.37.122:56892,2/3/2009,20:02:04
llf520198.crawl.yahoo.net,74.6.17.172:43926,3/3/2009,20:03:58
llf520198.crawl.yahoo.net,74.6.17.172:41175,4/3/2009,18:04:22
natcrawlbloc02.net.s1.fti.net,193.252.149.15:33055,5/3/2009,0:05:06
llf520198.crawl.yahoo.net,74.6.17.172:48559,5/3/2009,10:05:02
llf520037.crawl.yahoo.net,74.6.8.126:36131,7/3/2009,23:07:06
natcrawlbloc02.net.s1.fti.net,193.252.149.15:38902,8/3/2009,8:08:28
host.jsc.nasa.gov,128.157.160.13:49461,10/3/2009,5:23:17
natcrawlbloc02.net.s1.fti.net,193.252.149.15:51810,12/3/2009,21:00:16
llf531359.crawl.yahoo.net,72.30.78.243:52975,14/3/2009,23:53:21
natcrawlbloc02.net.s1.fti.net,193.252.149.15:53311,20/3/2009,20:32:03
llf531207.crawl.yahoo.net,72.30.81.184:54460,21/3/2009,15:08:26
,65.55.232.15:36827,23/3/2009,22:31:03
natcrawlbloc02.net.s1.fti.net,193.252.149.15:34825,25/3/2009,18:10:18
crawl2.dotnetdotcom.org,208.115.111.243:48855,25/3/2009,22:06:04
crawl317.exabot.com,83.167.62.179:33619,26/3/2009,5:26:44
llf520150.crawl.yahoo.net,74.6.18.228:49097,27/3/2009,21:02:02
natcrawlbloc02.net.s1.fti.net,193.252.149.15:43654,30/3/2009,2:42:26
llf520100.crawl.yahoo.net,74.6.22.125:38624,30/3/2009,8:12:08
crawl-66-249-70-240.googlebot.com,66.249.70.240:49542,31/3/2009,2:14:28
og-23.ict.usc.edu,128.125.133.123:51790,31/3/2009,3:15:57
natcrawlbloc02.net.s1.fti.net,193.252.149.15:35722,2/4/2009,20:02:02
crawl04.exabot.com,193.47.80.40:42470,2/4/2009,20:02:34
fortress.cs.cuhk.hk,137.189.91.192:35122,3/4/2009,2:03:35
msnbot-65-55-209-57.search.msn.com,65.55.209.57:35571,5/4/2009,3:05:24
natcrawlbloc02.net.s1.fti.net,193.252.149.15:49868,7/4/2009,1:07:41
crawl2.dotnetdotcom.org,208.115.111.243:34687,7/4/2009,17:07:49
llf531183.crawl.yahoo.net,72.30.87.109:36807,8/4/2009,7:08:54
crawl-66-249-70-28.googlebot.com,66.249.70.28:57401,8/4/2009,14:08:35
llf531183.crawl.yahoo.net,72.30.87.109:54630,8/4/2009,15:08:39
natcrawlbloc02.net.s1.fti.net,193.252.149.15:56254,12/4/2009,5:36:37
natcrawlbloc02.net.s1.fti.net,193.252.149.15:46135,16/4/2009,10:37:33
msnbot-65-55-104-158.search.msn.com,65.55.104.158:63657,17/4/2009,12:24:10
llf531187.crawl.yahoo.net,72.30.87.118:59807,18/4/2009,14:21:20
dslb-088-074-215-046.pools.arcor-ip.net,88.74.215.46:62085,20/4/2009,3:19:31
natcrawlbloc02.net.s1.fti.net,193.252.149.15:45793,21/4/2009,10:02:15
h161-210-66-69.seed.net.tw,210.66.69.161:59522,25/4/2009,20:12:11
natcrawlbloc02.net.s1.fti.net,193.252.149.15:33548,26/4/2009,9:57:01
bluewhale-ext.nus.edu.sg,137.132.3.7:6568,30/4/2009,12:13:57
bluewhale-ext.nus.edu.sg,137.132.3.7:16599,30/4/2009,12:14:56
pclabgw4.cs.cuhk.hk,137.189.90.211:2579,30/4/2009,23:56:44
natcrawlbloc02.net.s1.fti.net,193.252.149.15:51577,3/5/2009,0:03:58
fortress.cs.cuhk.hk,137.189.91.192:42742,3/5/2009,2:03:27
llf531021.crawl.yahoo.net,72.30.161.233:34414,3/5/2009,9:03:11
,164.41.49.17:3125,6/5/2009,3:06:04
natcrawlbloc02.net.s1.fti.net,193.252.149.15:41123,10/5/2009,9:08:18
llf520139.crawl.yahoo.net,74.6.18.217:50132,11/5/2009,2:05:59
msnbot-65-55-209-57.search.msn.com,65.55.209.57:15778,11/5/2009,20:16:09
,219.142.53.26:30708,12/5/2009,7:38:17
msnbot-65-55-104-158.search.msn.com,65.55.104.158:54020,15/5/2009,17:06:27
natcrawlbloc02.net.s1.fti.net,193.252.149.15:36621,16/5/2009,18:24:58
,65.55.232.15:6655,19/5/2009,14:32:14
llf520101.crawl.yahoo.net,74.6.22.122:41150,21/5/2009,0:41:25
natcrawlbloc02.net.s1.fti.net,193.252.149.15:58030,21/5/2009,4:41:39
crawl2.nat.svl.searchme.com,208.111.154.16:39906,21/5/2009,21:34:37
net1.inp-toulouse.fr,193.48.203.57:46585,22/5/2009,4:30:41
,65.55.217.41:25898,23/5/2009,6:33:12
crawl04.exabot.com,193.47.80.40:53152,25/5/2009,1:56:24
natcrawlbloc02.net.s1.fti.net,193.252.149.15:60473,28/5/2009,11:19:14
crawl-66-249-68-116.googlebot.com,66.249.68.116:47921,1/6/2009,0:01:52
natcrawlbloc02.net.s1.fti.net,193.252.149.15:40474,1/6/2009,14:01:09
crawl2.dotnetdotcom.org,208.115.111.243:53873,2/6/2009,21:02:19
fortress.cs.cuhk.hk,137.189.91.192:41472,3/6/2009,6:03:08
llf531199.crawl.yahoo.net,72.30.87.88:54993,7/6/2009,3:07:20
msnbot-65-55-209-51.search.msn.com,65.55.209.51:17648,11/6/2009,6:50:42
msnbot-65-55-104-158.search.msn.com,65.55.104.158:35952,13/6/2009,0:59:24
crawl-14c.cuil.com,216.129.119.44:58740,17/6/2009,0:32:36
70-0-2-148.pools.spcsdns.net,70.0.2.148:3488,18/6/2009,4:50:44
llf531047.crawl.yahoo.net,72.30.142.233:35171,19/6/2009,2:01:55
,193.252.118.176:33437,20/6/2009,0:37:45
llf531047.crawl.yahoo.net,72.30.142.233:43245,20/6/2009,10:38:17
,65.55.217.41:26093,20/6/2009,19:21:34
,195.210.199.41:17070,21/6/2009,3:39:50
,193.252.118.176:60140,22/6/2009,7:05:20
crawl-66-249-71-73.googlebot.com,66.249.71.73:41907,23/6/2009,3:25:33
llf531047.crawl.yahoo.net,72.30.142.233:50568,24/6/2009,5:07:14
,193.252.118.176:58378,25/6/2009,6:37:17
crawl-66-249-71-111.googlebot.com,66.249.71.111:57500,25/6/2009,9:14:19
ops8-r106.searchme.com,204.62.54.203:33727,25/6/2009,9:47:48
crawl-66-249-71-111.googlebot.com,66.249.71.111:54235,26/6/2009,13:42:49
crawl2.dotnetdotcom.org,208.115.111.243:44751,26/6/2009,20:20:48
,193.252.118.176:33516,28/6/2009,8:59:20
msnbot-65-55-106-180.search.msn.com,65.55.106.180:5271,29/6/2009,2:45:00
,193.252.118.176:43615,1/7/2009,8:01:08
llf520142.crawl.yahoo.net,74.6.18.220:54080,2/7/2009,21:02:52
,193.252.118.176:53175,5/7/2009,14:05:28
tide515.microsoft.com,131.107.0.85:17776,8/7/2009,6:08:43
,193.252.118.176:40587,9/7/2009,17:09:39
llf520134.crawl.yahoo.net,74.6.18.240:51519,11/7/2009,2:54:12
crawl2.dotnetdotcom.org,208.115.111.243:60744,12/7/2009,1:20:39
msnbot-65-55-209-51.search.msn.com,65.55.209.51:54999,13/7/2009,12:28:14
llf520134.crawl.yahoo.net,74.6.18.240:55377,15/7/2009,0:38:29
llf520134.crawl.yahoo.net,74.6.18.240:33838,15/7/2009,12:47:44
crawler3.gingersoftware.com,209.202.168.75:36937,15/7/2009,20:01:26
,193.252.118.176:35875,16/7/2009,13:27:56
cust-65-98-224-7.static.o1.com,65.98.224.7:39826,18/7/2009,19:12:43
,193.252.118.176:40719,19/7/2009,10:10:49
,193.252.118.176:33241,24/7/2009,9:12:39
llf531072.crawl.yahoo.net,72.30.142.222:57467,25/7/2009,10:32:48
msnbot-65-55-106-191.search.msn.com,65.55.106.191:23221,25/7/2009,17:56:55
,193.252.118.176:42569,27/7/2009,20:32:55
,208.96.54.70:33504,28/7/2009,5:05:20
llf520146.crawl.yahoo.net,74.6.18.224:33942,30/7/2009,9:44:03
,193.252.118.176:46510,30/7/2009,13:40:59
,193.252.118.176:43392,2/8/2009,15:02:50
fortress.cs.cuhk.hk,137.189.91.192:33246,3/8/2009,2:03:32
crawl-66-249-68-113.googlebot.com,66.249.68.113:42370,5/8/2009,16:05:29
llf531332.crawl.yahoo.net,72.30.78.230:36153,6/8/2009,10:06:00
llf531332.crawl.yahoo.net,72.30.78.230:40664,6/8/2009,13:06:40
,193.252.118.176:43822,12/8/2009,18:00:14
llf531332.crawl.yahoo.net,72.30.78.230:40070,14/8/2009,8:29:17
msnbot-65-55-209-51.search.msn.com,65.55.209.51:5282,15/8/2009,14:43:06
,193.252.118.176:60403,15/8/2009,17:07:12
msnbot-65-55-104-158.search.msn.com,65.55.104.158:54546,17/8/2009,15:42:12
,193.252.118.176:37268,21/8/2009,8:06:14
llf531318.crawl.yahoo.net,72.30.79.42:41114,21/8/2009,9:45:41
msnbot-65-55-209-51.search.msn.com,65.55.209.51:12995,23/8/2009,3:17:45
,193.252.118.176:42605,24/8/2009,21:30:05
llf520081.crawl.yahoo.net,74.6.22.96:56330,28/8/2009,19:56:04
llf520081.crawl.yahoo.net,74.6.22.96:37938,28/8/2009,20:05:48
llf520081.crawl.yahoo.net,74.6.22.96:44259,29/8/2009,6:42:17
natcrawlbloc02-176.net.b1.fti.net,193.252.118.176:56346,30/8/2009,15:00:09
msnbot-65-55-207-121.search.msn.com,65.55.207.121:1542,30/8/2009,21:50:31
crawl2.dotnetdotcom.org,208.115.111.243:59333,31/8/2009,23:46:55
natcrawlbloc02-176.net.b1.fti.net,193.252.118.176:60574,3/9/2009,3:03:34
fortress.cs.cuhk.hk,137.189.91.192:43560,3/9/2009,6:03:58
llf520061.crawl.yahoo.net,74.6.22.151:48803,5/9/2009,6:05:18
natcrawlbloc02-176.net.b1.fti.net,193.252.118.176:55197,6/9/2009,1:06:12
crawl-66-249-71-120.googlebot.com,66.249.71.120:64614,7/9/2009,14:07:37
msnbot-65-55-104-158.search.msn.com,65.55.104.158:42189,8/9/2009,2:08:21
natcrawlbloc02-176.net.b1.fti.net,193.252.118.176:40698,9/9/2009,8:09:00
,89.149.254.73:54724,9/9/2009,20:09:48
,65.55.232.15:51863,10/9/2009,4:31:42
msnbot-65-55-106-233.search.msn.com,65.55.106.233:31849,10/9/2009,9:05:56
crawl-66-249-71-123.googlebot.com,66.249.71.123:45020,10/9/2009,19:26:12
natcrawlbloc02-176.net.b1.fti.net,193.252.118.176:42495,12/9/2009,15:37:21
llf531294.crawl.yahoo.net,72.30.79.55:56081,12/9/2009,21:47:03
natcrawlbloc02-176.net.b1.fti.net,193.252.118.176:43917,16/9/2009,12:57:19
b3090822.crawl.yahoo.net,67.195.115.161:44502,18/9/2009,3:38:42
llf520074.crawl.yahoo.net,74.6.22.165:39679,19/9/2009,21:57:25
natcrawlbloc02-176.net.b1.fti.net,193.252.118.176:51930,21/9/2009,18:35:59
,219.142.53.22:22587,24/9/2009,15:27:03
crawl04.exabot.com,193.47.80.40:49323,24/9/2009,19:00:50
msnbot-65-55-106-155.search.msn.com,65.55.106.155:39418,26/9/2009,4:58:36
natcrawlbloc02-176.net.b1.fti.net,193.252.118.176:50388,26/9/2009,9:52:49
