# panoshader version 2
# Released on Oct 2003.
#remote hostname,remote ip:port,date,time
xt20d0.stansat.pl,83.243.32.208:2260,7/12/2005,0:07:19
crawl-66-249-64-14.googlebot.com,66.249.64.14:53743,7/12/2005,15:07:11
,80.156.4.146:32304,7/12/2005,21:07:09
,203.200.144.99:2616,8/12/2005,13:08:09
crawl-66-249-71-47.googlebot.com,66.249.71.47:49697,8/12/2005,16:08:19
tide71.microsoft.com,213.199.128.147:9576,9/12/2005,0:09:21
tide71.microsoft.com,213.199.128.147:46194,9/12/2005,0:09:38
crawl-66-249-66-230.googlebot.com,66.249.66.230:50552,9/12/2005,7:09:28
lj9065.inktomisearch.com,202.160.180.100:50487,9/12/2005,8:09:31
crawl-66-249-71-55.googlebot.com,66.249.71.55:43383,9/12/2005,16:09:06
crawl-66-249-71-55.googlebot.com,66.249.71.55:61222,10/12/2005,15:28:33
ip-23-146-66-202.rev.dyxnet.com,202.66.146.23:1630,11/12/2005,9:23:50
crawl-66-249-64-15.googlebot.com,66.249.64.15:47624,11/12/2005,16:47:12
crawl-66-249-64-55.googlebot.com,66.249.64.55:52683,12/12/2005,11:34:13
c-69-181-178-89.hsd1.ca.comcast.net,69.181.178.89:3894,12/12/2005,13:45:11
crawl-66-249-71-1.googlebot.com,66.249.71.1:61293,12/12/2005,20:23:19
,222.90.76.163:6935,13/12/2005,11:59:26
crawl-66-249-71-7.googlebot.com,66.249.71.7:60002,13/12/2005,20:13:57
crawl-66-249-64-47.googlebot.com,66.249.64.47:44716,14/12/2005,22:24:45
crawl-66-249-64-50.googlebot.com,66.249.64.50:36646,15/12/2005,20:22:39
crawl-66-249-66-230.googlebot.com,66.249.66.230:63109,16/12/2005,19:43:21
crawl-66-249-64-35.googlebot.com,66.249.64.35:43969,16/12/2005,20:15:18
crawl-66-249-64-77.googlebot.com,66.249.64.77:64532,17/12/2005,20:18:02
crawl-66-249-64-35.googlebot.com,66.249.64.35:44478,18/12/2005,19:48:47
crawl-66-249-64-36.googlebot.com,66.249.64.36:41202,19/12/2005,19:58:06
crawl-66-249-71-7.googlebot.com,66.249.71.7:48453,19/12/2005,20:40:00
ml7pc9.uta.fi,153.1.30.119:2276,20/12/2005,2:05:50
crawl-66-249-64-15.googlebot.com,66.249.64.15:38502,20/12/2005,19:47:44
crawl-66-249-64-26.googlebot.com,66.249.64.26:35914,21/12/2005,19:40:14
71-34-160-155.desm.qwest.net,71.34.160.155:3244,22/12/2005,15:28:12
crawl-66-249-64-77.googlebot.com,66.249.64.77:42444,22/12/2005,20:32:41
,66.90.103.95:34946,22/12/2005,21:22:01
crawl-66-249-66-114.googlebot.com,66.249.66.114:35146,23/12/2005,8:08:56
crawl-66-249-64-15.googlebot.com,66.249.64.15:39224,23/12/2005,20:25:28
crawl-66-249-64-7.googlebot.com,66.249.64.7:62789,24/12/2005,20:50:47
lj2541.inktomisearch.com,68.142.251.151:39782,24/12/2005,23:11:29
crawl-66-249-71-78.googlebot.com,66.249.71.78:47738,25/12/2005,9:44:12
crawl-66-249-64-6.googlebot.com,66.249.64.6:45332,25/12/2005,19:50:07
crawl-66-249-71-3.googlebot.com,66.249.71.3:48722,26/12/2005,19:40:12
,218.1.140.52:60729,26/12/2005,21:36:32
,64.62.136.204:59450,27/12/2005,11:04:25
msnbot.msn.com,65.54.188.86:40710,27/12/2005,15:36:56
crawl-66-249-64-36.googlebot.com,66.249.64.36:62654,27/12/2005,20:00:33
crawl-66-249-64-6.googlebot.com,66.249.64.6:51695,28/12/2005,20:23:40
crawl-66-249-66-114.googlebot.com,66.249.66.114:55870,29/12/2005,3:48:51
lj9065.inktomisearch.com,202.160.180.100:41038,29/12/2005,8:30:47
crawl-66-249-71-1.googlebot.com,66.249.71.1:51447,29/12/2005,22:14:51
,219.133.48.220:40434,29/12/2005,22:50:00
crawl-66-249-64-6.googlebot.com,66.249.64.6:45878,30/12/2005,20:29:08
fwgate.sabanciuniv.edu,212.98.201.1:52924,31/12/2005,3:49:30
crawl-66-249-64-7.googlebot.com,66.249.64.7:35180,31/12/2005,20:19:56
crawl-66-249-64-77.googlebot.com,66.249.64.77:41988,1/1/2006,20:01:03
crawl-66-249-64-54.googlebot.com,66.249.64.54:64029,2/1/2006,19:02:10
crawl-66-249-64-6.googlebot.com,66.249.64.6:56374,3/1/2006,20:03:43
bl5-234-140.dsl.telepac.pt,82.154.234.140:59893,3/1/2006,21:03:56
crawl-66-249-64-77.googlebot.com,66.249.64.77:64856,4/1/2006,21:04:34
crawl-66-249-66-114.googlebot.com,66.249.66.114:36856,5/1/2006,11:05:50
crawl-66-249-71-10.googlebot.com,66.249.71.10:43650,5/1/2006,20:05:48
,210.27.7.139:37066,5/1/2006,22:05:34
crawl-66-249-71-10.googlebot.com,66.249.71.10:60935,7/1/2006,6:07:18
crawl-66-249-64-37.googlebot.com,66.249.64.37:48348,7/1/2006,12:07:35
crawl-66-249-71-55.googlebot.com,66.249.71.55:59873,7/1/2006,21:07:18
crawl-66-249-71-7.googlebot.com,66.249.71.7:50793,8/1/2006,20:08:14
crawl-66-249-64-77.googlebot.com,66.249.64.77:45310,9/1/2006,21:09:26
lj2541.inktomisearch.com,68.142.251.151:49617,10/1/2006,19:02:32
,218.57.243.51:27148,11/1/2006,18:04:32
crawl-66-249-64-14.googlebot.com,66.249.64.14:54090,11/1/2006,20:28:38
,61.95.188.221:24007,12/1/2006,5:02:22
crawl-66-249-64-25.googlebot.com,66.249.64.25:32795,13/1/2006,20:35:08
crawl-66-249-64-13.googlebot.com,66.249.64.13:40637,14/1/2006,20:47:58
crawl-66-249-66-114.googlebot.com,66.249.66.114:33046,15/1/2006,18:14:48
84-104-216-167.cable.quicknet.nl,84.104.216.167:50991,15/1/2006,19:29:53
crawl-66-249-71-3.googlebot.com,66.249.71.3:47020,15/1/2006,21:11:31
user-0c6trt8.cable.mindspring.com,24.110.239.168:20295,16/1/2006,8:31:36
msnbot.msn.com,65.54.188.85:4776,16/1/2006,13:55:19
crawl-66-249-64-47.googlebot.com,66.249.64.47:33564,16/1/2006,23:43:56
pc91064.cse.cuhk.edu.hk,137.189.91.64:3921,17/1/2006,20:15:17
lj9065.inktomisearch.com,202.160.180.100:46051,18/1/2006,17:48:14
crawl-66-249-71-40.googlebot.com,66.249.71.40:35743,19/1/2006,22:56:11
host63-168.pool62211.interbusiness.it,62.211.168.63:3515,21/1/2006,16:05:08
crawl-66-249-72-137.googlebot.com,66.249.72.137:45209,24/1/2006,15:37:44
crawl-66-249-64-38.googlebot.com,66.249.64.38:54547,31/1/2006,4:31:00
,212.130.7.254:36607,31/1/2006,20:52:27
crawl-66-249-66-137.googlebot.com,66.249.66.137:53768,4/2/2006,20:04:18
msnbot.msn.com,65.54.188.85:56962,5/2/2006,2:05:46
lj9065.inktomisearch.com,202.160.180.100:38637,6/2/2006,15:06:57
pc91064.cse.cuhk.edu.hk,137.189.91.64:3379,9/2/2006,21:09:38
crawl-66-249-71-56.googlebot.com,66.249.71.56:44166,13/2/2006,18:01:46
cable214.stcable.co.yu,217.26.69.214:52528,14/2/2006,8:42:25
62-241-222-97.ktab.customers.dnainternet.fi,62.241.222.97:1573,14/2/2006,21:09:09
,209.237.238.224:61575,15/2/2006,3:34:41
crawl-66-249-66-137.googlebot.com,66.249.66.137:36163,15/2/2006,6:29:50
,218.55.24.200:34737,15/2/2006,15:34:50
,213.219.11.165:1237,17/2/2006,23:36:30
127-136-88-70.adslgp.cegetel.net,88.136.127.70:1278,19/2/2006,22:03:38
lj2541.inktomisearch.com,68.142.251.151:48256,22/2/2006,10:22:38
msnbot.msn.com,65.54.188.79:7054,22/2/2006,19:11:28
crawl-66-249-65-164.googlebot.com,66.249.65.164:48224,23/2/2006,9:57:08
irc7.irc.ccu.edu.tw,140.123.101.67:4966,23/2/2006,20:15:05
lj9065.inktomisearch.com,202.160.180.100:53193,25/2/2006,9:32:52
crawl-66-249-71-53.googlebot.com,66.249.71.53:42543,26/2/2006,0:40:02
lj601548.inktomisearch.com,72.30.107.150:36085,26/2/2006,3:09:39
crawl-66-249-66-137.googlebot.com,66.249.66.137:39487,28/2/2006,16:44:26
crawl0.exabot.com,193.47.80.36:39186,3/3/2006,16:03:56
wwwcache.univ-lr.fr,193.49.30.34:64671,3/3/2006,17:03:34
wwwcache.univ-lr.fr,193.49.30.34:51879,3/3/2006,17:03:34
wwwcache.univ-lr.fr,193.49.30.34:51879,3/3/2006,17:03:39
msnbot.msn.com,65.54.188.83:5693,7/3/2006,2:07:15
crawl-66-249-66-171.googlebot.com,66.249.66.171:52873,7/3/2006,17:07:14
,61.186.154.148:12109,8/3/2006,14:08:39
lj601548.inktomisearch.com,72.30.107.150:46932,8/3/2006,15:08:31
,70.42.51.10:42328,9/3/2006,3:09:47
crawl-66-249-71-56.googlebot.com,66.249.71.56:58810,10/3/2006,9:39:55
,211.98.130.12:45291,10/3/2006,13:04:09
crawl1.cosmixcorp.com,38.113.234.180:45758,12/3/2006,4:47:38
crawl-66-249-66-171.googlebot.com,66.249.66.171:54988,13/3/2006,3:06:52
,129.24.166.74:2662,16/3/2006,9:46:24
dsl85-104-20473.ttnet.net.tr,85.104.79.249:4966,16/3/2006,18:38:09
,203.200.144.99:4852,17/3/2006,14:18:24
lj601548.inktomisearch.com,72.30.107.150:58823,19/3/2006,8:02:04
msnbot.msn.com,65.54.188.83:62279,19/3/2006,8:39:06
crawl-66-249-66-72.googlebot.com,66.249.66.72:50088,20/3/2006,6:15:54
lj9065.inktomisearch.com,202.160.180.100:36145,20/3/2006,7:32:11
cache1.utbm.fr,193.48.246.16:18561,21/3/2006,0:03:44
cpe-66-25-173-198.austin.res.rr.com,66.25.173.198:1098,23/3/2006,6:49:10
crawl-66-249-64-38.googlebot.com,66.249.64.38:53671,24/3/2006,6:21:41
,168.106.3.8:10876,24/3/2006,12:15:17
crawl-66-249-66-102.googlebot.com,66.249.66.102:41158,25/3/2006,3:04:32
crawl-66-249-66-102.googlebot.com,66.249.66.102:65475,26/3/2006,19:09:32
lj2541.inktomisearch.com,68.142.251.151:45547,26/3/2006,23:39:55
p54A5724F.dip.t-dialin.net,84.165.114.79:13592,29/3/2006,6:08:53
lj601548.inktomisearch.com,72.30.107.150:45512,30/3/2006,0:09:37
c-175ee255.518-1-64736c12.cust.bredbandsbolaget.se,85.226.94.23:4801,30/3/2006,2:13:02
crawl-66-249-66-102.googlebot.com,66.249.66.102:41876,31/3/2006,17:10:45
user-4672.lns4-c7.dsl.pol.co.uk,84.67.18.64:2719,3/4/2006,2:03:36
msnbot.msn.com,65.54.188.82:56319,3/4/2006,15:03:03
,203.253.4.175:3567,3/4/2006,15:03:54
,194.151.106.36:38383,6/4/2006,17:06:53
,166.104.225.137:4138,6/4/2006,20:06:36
crawl-66-249-66-97.googlebot.com,66.249.66.97:43956,7/4/2006,7:07:29
lj9132.inktomisearch.com,202.160.180.186:60756,10/4/2006,19:45:05
lt100006.inktomisearch.com,72.30.61.101:41619,12/4/2006,6:25:46
lt100006.inktomisearch.com,72.30.61.101:41788,12/4/2006,8:18:00
,61.153.35.166:25428,12/4/2006,17:49:15
lt100006.inktomisearch.com,72.30.61.101:35726,12/4/2006,17:54:40
lt100006.inktomisearch.com,72.30.61.101:33712,13/4/2006,12:01:43
lt100006.inktomisearch.com,72.30.61.101:58472,14/4/2006,0:43:42
UNKNOWN-72-30-61-176.yahoo.com,72.30.61.176:47486,14/4/2006,6:15:06
163.91.broadband2.iol.cz,83.208.91.163:1168,14/4/2006,10:52:08
lt100006.inktomisearch.com,72.30.61.101:59274,14/4/2006,14:09:06
,64.122.205.205:1488,14/4/2006,17:19:53
lt100006.inktomisearch.com,72.30.61.101:38486,15/4/2006,0:15:33
lt100006.inktomisearch.com,72.30.61.101:42603,15/4/2006,10:09:25
lt100006.inktomisearch.com,72.30.61.101:56468,15/4/2006,19:34:30
msnbot.msn.com,65.54.188.82:7643,16/4/2006,9:50:52
lt100006.inktomisearch.com,72.30.61.101:56551,17/4/2006,8:16:49
lt100006.inktomisearch.com,72.30.61.101:42543,18/4/2006,7:41:23
crawl0.exabot.com,193.47.80.36:33917,18/4/2006,18:28:48
pc89165.cse.cuhk.edu.hk,137.189.89.165:3933,19/4/2006,16:24:52
pc89165.cse.cuhk.edu.hk,137.189.89.165:3396,19/4/2006,16:32:02
pc89165.cse.cuhk.edu.hk,137.189.89.165:2552,19/4/2006,22:57:00
pc89165.cse.cuhk.edu.hk,137.189.89.165:2471,19/4/2006,23:12:16
pc89165.cse.cuhk.edu.hk,137.189.89.165:2013,20/4/2006,0:20:52
pc89165.cse.cuhk.edu.hk,137.189.89.165:1878,20/4/2006,0:36:01
pc89165.cse.cuhk.edu.hk,137.189.89.165:4446,20/4/2006,10:09:59
pc89165.cse.cuhk.edu.hk,137.189.89.165:4381,20/4/2006,10:25:22
usc7-pool-204.9.204.202.uscolo.com,204.9.204.202:54527,20/4/2006,13:56:56
pc89165.cse.cuhk.edu.hk,137.189.89.165:2334,20/4/2006,14:25:56
pc89165.cse.cuhk.edu.hk,137.189.89.165:2439,20/4/2006,14:26:07
crawl1.cosmixcorp.com,38.113.234.180:48819,20/4/2006,21:57:10
dhcpix35.iap.fr,194.57.221.35:4010,22/4/2006,0:35:51
lj2541.inktomisearch.com,68.142.251.151:34332,22/4/2006,18:02:45
pc89165.cse.cuhk.edu.hk,137.189.89.165:1320,23/4/2006,21:56:30
pc89165.cse.cuhk.edu.hk,137.189.89.165:1425,23/4/2006,21:56:42
pc89165.cse.cuhk.edu.hk,137.189.89.165:2152,24/4/2006,0:02:10
pc89165.cse.cuhk.edu.hk,137.189.89.165:2258,24/4/2006,0:02:23
lj601553.inktomisearch.com,72.30.107.155:41745,24/4/2006,0:15:58
pc89165.cse.cuhk.edu.hk,137.189.89.165:4680,24/4/2006,11:30:52
pc89165.cse.cuhk.edu.hk,137.189.89.165:1664,24/4/2006,11:42:24
72-254-9-5.client.stsn.net,72.254.9.5:25886,26/4/2006,11:29:29
lt100014.inktomisearch.com,72.30.61.82:49171,26/4/2006,13:00:52
pc89165.cse.cuhk.edu.hk,137.189.89.165:4988,26/4/2006,15:40:35
pc89165.cse.cuhk.edu.hk,137.189.89.165:1954,26/4/2006,15:50:38
,202.83.246.141:1090,27/4/2006,12:27:30
nott-cache-8.server.ntli.net,62.254.0.36:59930,28/4/2006,8:24:53
nott-cache-8.server.ntli.net,62.254.0.36:59943,28/4/2006,8:24:53
,222.171.7.225:31007,28/4/2006,9:11:09
msnbot.msn.com,65.54.188.82:46778,28/4/2006,15:34:30
host76-84.pool8251.interbusiness.it,82.51.84.76:4011,29/4/2006,16:25:07
msnbot.msn.com,65.55.246.53:42554,29/4/2006,16:31:05
msnbot.msn.com,65.55.246.53:62010,29/4/2006,23:17:00
87.97.88.210.pool.invitel.hu,87.97.88.210:3474,29/4/2006,23:55:29
crawl-66-249-65-178.googlebot.com,66.249.65.178:49433,29/4/2006,23:55:36
lj9132.inktomisearch.com,202.160.180.186:34067,1/5/2006,13:01:52
crawl-66-249-65-178.googlebot.com,66.249.65.178:62971,1/5/2006,14:01:30
irc6.irc.ccu.edu.tw,140.123.101.66:3635,3/5/2006,20:03:19
pc89165.cse.cuhk.edu.hk,137.189.89.165:4036,3/5/2006,22:03:33
pc89165.cse.cuhk.edu.hk,137.189.89.165:4110,3/5/2006,22:03:39
pc89165.cse.cuhk.edu.hk,137.189.89.165:3437,3/5/2006,22:03:24
pc89165.cse.cuhk.edu.hk,137.189.89.165:2891,4/5/2006,0:04:37
pc89165.cse.cuhk.edu.hk,137.189.89.165:3238,4/5/2006,0:04:40
pc89165.cse.cuhk.edu.hk,137.189.89.165:1377,4/5/2006,9:04:07
pc89165.cse.cuhk.edu.hk,137.189.89.165:1724,4/5/2006,9:04:10
crawl-66-249-66-69.googlebot.com,66.249.66.69:56328,4/5/2006,10:04:39
pc89165.cse.cuhk.edu.hk,137.189.89.165:1478,4/5/2006,20:04:22
pc89165.cse.cuhk.edu.hk,137.189.89.165:1825,4/5/2006,20:04:25
pc89165.cse.cuhk.edu.hk,137.189.89.165:1523,4/5/2006,21:04:07
pc89165.cse.cuhk.edu.hk,137.189.89.165:1870,4/5/2006,21:04:11
crawl-66-249-66-41.googlebot.com,66.249.66.41:35723,6/5/2006,4:06:36
,158.193.83.37:1896,7/5/2006,18:07:18
crawl-66-249-66-41.googlebot.com,66.249.66.41:63465,8/5/2006,7:08:36
ASte-Genev-Bois-153-1-63-163.w81-249.abo.wanadoo.fr,81.249.213.163:2196,9/5/2006,2:09:40
vinci5.cs.umass.edu,128.119.246.74:50016,9/5/2006,11:09:03
,60.191.2.231:48759,10/5/2006,0:23:50
,60.191.2.231:38363,10/5/2006,13:22:41
crawl-66-249-66-97.googlebot.com,66.249.66.97:35206,13/5/2006,1:37:48
100-169.dsl.otton1.isp.cyberus.ca,209.195.100.169:1863,13/5/2006,12:21:31
,60.208.247.17:22156,13/5/2006,15:02:53
msnbot.msn.com,65.54.188.82:25887,15/5/2006,23:55:48
crawl-66-249-66-97.googlebot.com,66.249.66.97:39580,18/5/2006,1:09:24
cache-prs-aa10.proxy.aol.com,195.93.102.10:48799,18/5/2006,2:03:15
crawl-66-249-66-97.googlebot.com,66.249.66.97:34519,20/5/2006,2:22:07
,80.255.140.252:1106,20/5/2006,22:01:57
lj601553.inktomisearch.com,72.30.107.155:40890,21/5/2006,0:13:49
crawl-66-249-66-97.googlebot.com,66.249.66.97:42069,21/5/2006,20:38:13
lj9132.inktomisearch.com,202.160.180.186:42072,22/5/2006,19:20:46
,218.247.16.229:6542,23/5/2006,10:11:22
,60.191.2.231:46318,23/5/2006,19:36:01
,60.191.2.231:46748,23/5/2006,19:36:15
crawl-66-249-66-73.googlebot.com,66.249.66.73:53374,26/5/2006,18:46:42
lj910083.inktomisearch.com,202.160.178.43:56249,29/5/2006,12:10:46
n219077236025.netvigator.com,219.77.236.25:3117,30/5/2006,1:12:39
lj910148.inktomisearch.com,202.160.179.10:38378,1/6/2006,17:01:36
cr2.turnitin.com,64.140.49.69:34798,1/6/2006,20:01:23
crawl-66-249-65-42.googlebot.com,66.249.65.42:39919,2/6/2006,22:02:11
crawl-66-249-65-42.googlebot.com,66.249.65.42:42739,4/6/2006,6:04:49
,61.177.142.230:1462,4/6/2006,16:04:31
lj2541.inktomisearch.com,68.142.251.151:32931,4/6/2006,17:04:03
cm218-254-22-85.hkcable.com.hk,218.254.22.85:1218,4/6/2006,23:04:31
cm218-254-22-85.hkcable.com.hk,218.254.22.85:1241,4/6/2006,23:04:16
crawl-66-249-66-116.googlebot.com,66.249.66.116:56950,8/6/2006,6:08:34
msnbot.msn.com,65.54.188.82:21868,8/6/2006,10:08:24
crawl-66-249-65-50.googlebot.com,66.249.65.50:50411,9/6/2006,17:09:49
lj9132.inktomisearch.com,202.160.180.186:53237,11/6/2006,5:56:03
crawl-66-249-65-50.googlebot.com,66.249.65.50:62284,12/6/2006,0:12:39
crawl-66-249-65-50.googlebot.com,66.249.65.50:37648,16/6/2006,19:54:51
pool-141-157-218-198.ny325.east.verizon.net,141.157.218.198:50639,17/6/2006,5:40:55
,61.177.142.230:2622,17/6/2006,11:16:58
crawl-66-249-66-101.googlebot.com,66.249.66.101:61220,17/6/2006,11:17:09
msnbot.msn.com,65.55.246.53:46480,17/6/2006,17:46:41
,209.237.238.232:33128,20/6/2006,16:06:02
crawl-66-249-65-50.googlebot.com,66.249.65.50:36603,22/6/2006,19:44:39
crawl-66-249-65-50.googlebot.com,66.249.65.50:55308,25/6/2006,3:44:38
UNKNOWN-72-30-61-175.yahoo.com,72.30.61.175:56599,25/6/2006,17:25:21
adsl-215-118-5.mia.bellsouth.net,68.215.118.5:62400,27/6/2006,0:43:05
crawl-66-249-65-50.googlebot.com,66.249.65.50:43789,28/6/2006,1:32:33
h-67-100-95-181.snfccasy.covad.net,67.100.95.181:49998,28/6/2006,5:52:26
,85.255.114.154:3640,29/6/2006,18:59:11
,85.255.114.154:3683,29/6/2006,18:59:11
lj2541.inktomisearch.com,68.142.251.151:46852,30/6/2006,2:20:40
msnbot.msn.com,65.54.188.82:39841,30/6/2006,4:56:53
lj9132.inktomisearch.com,202.160.180.186:51602,30/6/2006,13:01:28
lt301002.inktomisearch.com,66.196.91.11:39063,1/7/2006,4:01:16
crawl-66-249-66-98.googlebot.com,66.249.66.98:41065,1/7/2006,14:01:27
cache-los-aa10.proxy.aol.com,195.93.21.10:50748,1/7/2006,18:01:09
cache-los-aa10.proxy.aol.com,195.93.21.10:50573,1/7/2006,18:01:09
lt301002.inktomisearch.com,66.196.91.11:46835,2/7/2006,4:02:09
lt301002.inktomisearch.com,66.196.91.11:41771,3/7/2006,5:03:57
crawl-66-249-66-98.googlebot.com,66.249.66.98:39277,3/7/2006,9:03:27
hn.pds.kd.adsl,218.28.165.250:62663,3/7/2006,11:03:22
lt301002.inktomisearch.com,66.196.91.11:44521,4/7/2006,6:04:56
,219.230.99.67:43846,4/7/2006,15:04:09
lt301002.inktomisearch.com,66.196.91.11:39363,5/7/2006,6:05:49
lj601553.inktomisearch.com,72.30.107.155:52940,5/7/2006,21:05:06
crawl-66-249-66-75.googlebot.com,66.249.66.75:47213,8/7/2006,19:08:09
user-2789.l5.c1.dsl.pol.co.uk,84.66.10.229:2110,10/7/2006,22:39:45
user-2789.l5.c1.dsl.pol.co.uk,84.66.10.229:2110,10/7/2006,22:39:51
lj910148.inktomisearch.com,202.160.179.10:42025,12/7/2006,15:41:51
crawl-66-249-66-75.googlebot.com,66.249.66.75:36837,14/7/2006,7:38:53
halifax.cs.washington.edu,128.208.6.235:47776,15/7/2006,21:26:11
crawl-66-249-66-75.googlebot.com,66.249.66.75:58238,15/7/2006,21:40:55
crawl-66-249-66-75.googlebot.com,66.249.66.75:64612,18/7/2006,6:08:39
UNKNOWN-72-30-61-174.yahoo.com,72.30.61.174:42738,19/7/2006,0:32:13
mk5.gais.ccu.edu.tw,140.123.100.5:58111,19/7/2006,21:58:25
msnbot.msn.com,65.54.188.80:22619,20/7/2006,11:31:38
lj2541.inktomisearch.com,68.142.251.151:41538,21/7/2006,10:14:29
,218.146.60.251:1397,21/7/2006,16:24:15
crawl-66-249-66-100.googlebot.com,66.249.66.100:49527,21/7/2006,23:59:48
lj9132.inktomisearch.com,202.160.180.186:42650,22/7/2006,4:06:34
irl-crawler3.cs.tamu.edu,128.194.135.81:52094,22/7/2006,19:28:38
crawl-66-249-66-100.googlebot.com,66.249.66.100:54737,23/7/2006,6:20:47
,212.91.188.146:2721,24/7/2006,22:48:53
crawl-66-249-66-100.googlebot.com,66.249.66.100:48246,25/7/2006,19:35:54
wfp2.almaden.ibm.com,66.147.154.3:26642,28/7/2006,17:34:32
crawl-66-249-72-13.googlebot.com,66.249.72.13:33389,29/7/2006,13:17:23
,218.108.41.120:19171,31/7/2006,11:02:37
bl1sch4062310.phx.gbl,65.55.212.115:6917,1/8/2006,7:01:58
crawl-66-249-72-13.googlebot.com,66.249.72.13:64052,1/8/2006,11:01:47
gw.scssoft.com,85.207.19.50:1164,3/8/2006,17:03:03
lj9132.inktomisearch.com,202.160.180.186:33048,5/8/2006,19:05:24
crawl-66-249-72-13.googlebot.com,66.249.72.13:53088,6/8/2006,6:06:08
h-67-100-95-180.snfccasy.covad.net,67.100.95.180:3999,8/8/2006,5:08:33
,222.66.113.66:47975,9/8/2006,12:09:46
,222.66.113.66:48150,9/8/2006,12:09:04
,222.66.113.66:59180,9/8/2006,13:09:48
BRTEL198014.res-com.brtel.com.br,200.159.198.14:1509,10/8/2006,1:17:27
msnbot.msn.com,65.54.188.81:17497,10/8/2006,3:20:46
crawl-66-249-72-13.googlebot.com,66.249.72.13:45683,10/8/2006,8:08:15
crawl-66-249-66-114.googlebot.com,66.249.66.114:57716,13/8/2006,11:01:52
crawl-66-249-66-114.googlebot.com,66.249.66.114:37753,14/8/2006,5:23:46
,219.134.142.51:31398,15/8/2006,16:51:36
crawl-66-249-66-114.googlebot.com,66.249.66.114:40571,15/8/2006,22:25:19
CPE000fb56f9dcd-CM00080db10e85.cpe.net.cable.rogers.com,72.59.1.234:14329,17/8/2006,8:07:37
crawl-66-249-66-111.googlebot.com,66.249.66.111:36788,20/8/2006,4:19:01
lj601553.inktomisearch.com,72.30.107.155:35828,20/8/2006,6:30:37
crawl-66-249-66-111.googlebot.com,66.249.66.111:47645,21/8/2006,12:13:37
pc90124.cse.cuhk.edu.hk,137.189.90.124:4072,21/8/2006,15:29:07
ppp4EDC.dsl.pacific.net.au,125.255.14.220:1497,22/8/2006,18:50:33
lj910148.inktomisearch.com,202.160.179.10:39422,23/8/2006,6:31:23
,212.113.112.19:4404,23/8/2006,19:23:51
,212.113.112.19:4551,23/8/2006,19:43:08
halifax.cs.washington.edu,128.208.6.235:32973,24/8/2006,14:18:37
crawl-66-249-66-83.googlebot.com,66.249.66.83:38295,27/8/2006,13:19:35
crawl-66-249-66-83.googlebot.com,66.249.66.83:60722,28/8/2006,12:48:00
halifax.cs.washington.edu,128.208.6.235:56124,29/8/2006,6:06:08
msnbot.msn.com,65.54.188.81:4747,31/8/2006,4:05:54
msnbot.msn.com,65.54.188.81:20664,31/8/2006,9:18:58
msnbot.msn.com,65.54.188.81:22946,31/8/2006,14:25:59
msnbot.msn.com,65.54.188.81:35628,31/8/2006,19:31:06
msnbot.msn.com,65.54.188.81:25033,1/9/2006,0:01:38
lj910148.inktomisearch.com,202.160.179.10:36409,1/9/2006,2:01:32
,210.173.180.151:47328,1/9/2006,5:01:44
crawl-66-249-66-80.googlebot.com,66.249.66.80:57251,2/9/2006,2:02:39
crawl-66-249-66-80.googlebot.com,66.249.66.80:37359,3/9/2006,6:03:25
bl1sch4061219.phx.gbl,65.55.212.100:24353,3/9/2006,14:03:33
,221.127.153.145:1609,3/9/2006,20:03:02
,221.127.153.145:1609,3/9/2006,20:03:05
,58.196.137.58:1911,5/9/2006,0:05:56
,58.196.137.58:1914,5/9/2006,0:05:15
,58.196.137.58:1917,5/9/2006,0:05:09
ppp-124.121.84.92.revip2.asianet.co.th,124.121.84.92:1859,5/9/2006,12:05:41
msnbot.msn.com,65.54.188.81:20605,5/9/2006,19:05:53
msnbot.msn.com,65.54.188.81:32642,6/9/2006,1:06:49
msnbot.msn.com,65.54.188.81:23648,6/9/2006,5:06:45
msnbot.msn.com,65.54.188.81:33167,6/9/2006,11:06:49
msnbot.msn.com,65.54.188.81:30206,6/9/2006,16:06:55
,159.226.20.36:4684,6/9/2006,16:06:46
,58.196.137.58:2675,7/9/2006,23:07:19
wfp2.almaden.ibm.com,66.147.154.3:48418,9/9/2006,9:09:55
msnbot.msn.com,65.54.188.81:46912,9/9/2006,20:09:02
crawl-66-249-66-98.googlebot.com,66.249.66.98:57586,9/9/2006,23:09:18
msnbot.msn.com,65.54.188.81:53016,10/9/2006,1:04:49
msnbot.msn.com,65.54.188.81:32521,10/9/2006,5:36:27
msnbot.msn.com,65.54.188.81:27736,10/9/2006,10:10:36
msnbot.msn.com,65.54.188.81:13738,10/9/2006,14:52:21
msnbot.msn.com,65.54.188.81:59350,10/9/2006,19:36:30
crawl-66-249-66-98.googlebot.com,66.249.66.98:39889,10/9/2006,20:22:23
lj910148.inktomisearch.com,202.160.179.10:54242,12/9/2006,5:37:05
mail.ext.bfk.ru,217.70.122.245:10261,12/9/2006,20:05:41
vpn-v-035.campus.uni-stuttgart.de,129.69.196.35:2926,14/9/2006,2:54:55
msnbot.msn.com,65.54.188.81:44221,14/9/2006,4:07:40
tri-lakes-net-1547.bran.customer.centurytel.net,69.29.46.23:2462,14/9/2006,4:49:02
crawl-66-249-66-75.googlebot.com,66.249.66.75:62966,18/9/2006,2:05:41
